fips_state,fips_place,fips_state_place,city_name,st_name,NYU_500_Largest,Year,census_population,15 to 44 years,18 years and over,65 years and over,pop_male,pop_female,pop_white,pop_black,pop_asian,pop_AIAN,pop_NHOPI,pop_nonhispanic,pop_hispanic
04,73000,0473000,Tempe city, Arizona,1,2007,168588,56.37,80.97,7.86,88718,79870,132463,8766,10672,5159,545,134503,34085
04,77000,0477000,Tucson city, Arizona,1,2007,519260,46.29,76.81,11.96,256705,262555,339271,21441,14802,11724,617,310062,209198
04,85540,0485540,Yuma city, Arizona,1,2007,99285,44.0,69.92,13.33,48578,50707,70738,2548,1187,563,135,-998,-998
05,23290,0523290,Fayetteville city, Arkansas,1,2007,69161,54.41,78.61,7.95,35630,33531,57576,4505,2068,586,0,-998,-998
05,24550,0524550,Fort Smith city, Arkansas,1,2007,83000,41.43,73.68,11.88,41102,41898,63012,7229,4408,594,0,71126,11874
05,41000,0541000,Little Rock city, Arkansas,1,2007,198196,40.27,72.48,10.52,94280,103916,102054,86159,4195,1032,0,-998,-998
05,66080,0566080,Springdale city, Arkansas,1,2007,65161,40.47,68.42,8.63,33340,31821,43591,1195,1910,615,1362,-998,-998
06,00562,0600562,Alameda city, California,1,2007,75642,42.43,77.77,12.12,36870,38772,38241,3897,26836,320,0,67649,7993
06,00884,0600884,Alhambra city, California,1,2007,88393,47.2,81.06,12.1,44644,43749,18714,1026,47413,321,260,56679,31714
06,02000,0602000,Anaheim city, California,1,2007,342856,45.37,70.75,9.4,166742,176114,222471,6847,42511,1213,1166,156062,186794
06,02252,0602252,Antioch city, California,1,2007,104426,41.85,69.06,7.46,50158,54268,49180,20332,7501,863,711,76970,27456
06,02364,0602364,Apple Valley town, California,1,2007,69835,38.6,69.07,13.97,33119,36716,42373,6823,1099,1418,101,-998,-998
06,02553,0602553,Arden-Arcade CDP, California,0,2007,88615,39.22,79.47,16.97,40969,47646,66492,6864,3835,761,1390,74501,14114
06,03526,0603526,Bakersfield city, California,1,2007,324540,46.5,70.08,8.61,158400,166140,184720,26710,17646,2215,317,188721,135819
06,03666,0603666,Baldwin Park city, California,1,2007,76945,46.83,68.37,9.37,38908,38037,20348,806,9875,329,0,14782,62163
06,04982,0604982,Bellflower city, California,1,2007,69477,44.36,72.39999999999998,11.34,34693,34784,27191,7254,12701,312,358,43693,25784
06,06000,0606000,Berkeley city, California,1,2007,111680,49.36,83.74000000000002,10.61,55338,56342,70830,11662,19574,207,68,100648,11032
06,08786,0608786,Buena Park city, California,1,2007,85992,46.55,71.39,8.6,42823,43169,33153,5356,17950,1010,61,49869,36123
06,08954,0608954,Burbank city, California,1,2007,96972,42.48,80.76,13.089999999999998,47111,49861,69126,3386,9953,199,338,76831,20141
06,11194,0611194,Carlsbad city, California,1,2007,95796,39.55,74.48,14.01,46867,48929,81296,630,7146,190,0,-998,-998
06,11530,0611530,Carson city, California,1,2007,98731,41.4,76.94,15.23,47298,51433,27323,31414,23589,866,4165,67242,31489
06,13014,0613014,Chico city, California,1,2007,83460,58.97,81.8,8.23,38968,44492,69389,1265,3002,668,73,-998,-998
06,13210,0613210,Chino city, California,1,2007,83914,51.97000000000001,76.31,6.17,43560,40354,43244,6246,2900,512,35,35179,48735
06,13214,0613214,Chino Hills city, California,1,2007,78212,45.75,72.21,6.04,37547,40665,44624,2728,18251,187,92,-998,-998
06,13392,0613392,Chula Vista city, California,1,2007,227336,42.34,71.61999999999998,11.29,110467,116869,118802,7731,37534,1148,2294,102940,124396
06,13588,0613588,Citrus Heights city, California,1,2007,88576,42.03,76.99000000000002,15.010000000000002,43564,45012,74049,3166,3371,225,116,77572,11004
06,14218,0614218,Clovis city, California,1,2007,92987,44.59,71.99,9.79,45655,47332,64152,2342,6008,701,302,68860,24127
06,15044,0615044,Compton city, California,1,2007,100037,46.61,63.88,6.1,49934,50103,35791,31054,143,447,560,32321,67716
06,16000,0616000,Concord city, California,1,2007,124300,44.15,74.51,10.42,62709,61591,81098,3778,11992,244,707,88915,35385
06,16350,0616350,Corona city, California,1,2007,156394,52.77,71.08,4.9,76668,79726,97065,10549,11651,1197,616,93767,62627
06,16532,0616532,Costa Mesa city, California,1,2007,114057,50.63999999999999,76.21,7.3599999999999985,61607,52450,82443,1732,9557,412,126,75066,38991
06,17918,0617918,Daly City city, California,1,2007,104752,46.0,81.21000000000002,11.83,53358,51394,33705,3517,52451,171,2036,79250,25502
06,19766,0619766,Downey city, California,1,2007,109920,42.8,69.11,8.91,54742,55178,71545,2066,4916,321,113,27230,82690
06,20802,0620802,East Los Angeles CDP, California,0,2007,122506,45.87,66.45,9.14,59977,62529,89220,635,723,571,0,3359,119147
06,21712,0621712,El Cajon city, California,1,2007,97964,45.82,72.42,9.55,46374,51590,69928,5930,3584,836,2185,-998,-998
06,22020,0622020,Elk Grove city, California,1,2007,138072,45.4,68.58,6.8599999999999985,65418,72654,65157,14699,32699,192,1166,112458,25614
06,22230,0622230,El Monte city, California,1,2007,113308,45.34,71.59,9.09,51545,61763,38070,1282,28651,272,27,34473,78835
06,22804,0622804,Escondido city, California,1,2007,128819,44.11,71.88,12.41,62803,66016,93544,3286,6437,1295,531,75277,53542
06,23182,0623182,Fairfield city, California,1,2007,111007,46.49,72.55,9.72,56370,54637,49625,22373,15890,621,581,82171,28836
06,24477,0624477,Florence-Graham CDP, California,0,2007,68371,50.58000000000001,62.86000000000001,3.12,33966,34405,-998,-998,-998,-998,-998,-998,-998
06,24638,0624638,Folsom city, California,1,2007,74795,48.46,76.5,8.34,42920,31875,53739,5248,9667,354,0,-998,-998
06,24680,0624680,Fontana city, California,1,2007,193716,48.24,66.88,5.43,97172,96544,102206,20877,13925,1154,1545,75914,117802
06,26000,0626000,Fremont city, California,1,2007,214957,42.34,73.66,10.12,107939,107018,80730,5779,103476,855,2605,181952,33005
06,27000,0627000,Fresno city, California,1,2007,476460,46.53,69.61,8.86,235585,240875,255936,37716,56377,5443,569,269028,207432
06,28000,0628000,Fullerton city, California,1,2007,126955,43.57,75.5,12.740000000000002,61651,65304,64285,4332,26862,608,321,89245,37710
06,29000,0629000,Garden Grove city, California,1,2007,145923,41.68,73.55000000000003,11.0,75751,70172,57814,667,45598,1977,651,88894,57029
06,30000,0630000,Glendale city, California,1,2007,200859,41.22,81.11,14.57,95449,105410,141772,4819,33332,1309,237,167766,33093
06,32548,0632548,Hawthorne city, California,1,2007,92321,48.46,69.08,5.99,43491,48830,39496,26784,5286,86,0,44782,47539
06,33000,0633000,Hayward city, California,1,2007,129885,46.41,75.35,8.36,65809,64076,44728,17586,29246,1375,3839,83057,46828
06,33182,0633182,Hemet city, California,1,2007,77001,33.31,72.50999999999998,25.790000000000006,35092,41909,54241,1854,3000,1514,778,-998,-998
06,33434,0633434,Hesperia city, California,1,2007,90312,45.53,67.43,9.12,46624,43688,64290,4838,1556,1764,0,41807,48505
06,36000,0636000,Huntington Beach city, California,1,2007,188056,40.9,79.33,13.36,94926,93130,145579,1693,19651,673,1407,159079,28977
06,36448,0636448,Indio city, California,1,2007,70791,47.98,72.55,9.98,33795,36996,52077,2227,356,184,0,-998,-998
06,36546,0636546,Inglewood city, California,1,2007,106581,44.29,70.44,9.08,50024,56557,15590,44631,2751,823,0,51891,54690
06,36770,0636770,Irvine city, California,1,2007,205813,52.58000000000001,77.94,5.86,102908,102905,110963,4970,76882,203,1149,185199,20614
06,39496,0639496,Lake Forest city, California,1,2007,78130,41.95,73.81,9.11,40709,37421,47120,2077,9214,181,68,56892,21238
06,39892,0639892,Lakewood city, California,1,2007,89289,42.49,73.15,10.8,45059,44230,45383,6719,14314,1701,1002,63709,25580
06,40130,0640130,Lancaster city, California,1,2007,155902,44.89,67.36999999999999,7.02,81274,74628,83027,28255,7341,864,509,93822,62080
06,41992,0641992,Livermore city, California,1,2007,79213,41.96,73.05,8.200000000000001,36957,42256,59145,1595,6447,347,168,-998,-998
06,43000,0643000,Long Beach city, California,1,2007,458302,45.84,73.06,8.77,221695,236607,193486,63496,64667,3078,3032,280664,177638
06,44000,0644000,Los Angeles city, California,1,2007,3806003,46.76000000000001,75.01,10.27,1912140,1893863,1886443,382009,396319,17852,6024,1964122,1841881
06,44574,0644574,Lynwood city, California,1,2007,69537,53.42,66.64999999999999,3.78,32658,36879,23910,6876,39,378,222,9690,59847
06,46898,0646898,Merced city, California,1,2007,73224,48.38,68.01,9.27,36673,36551,29464,5590,8061,531,350,-998,-998
06,47766,0647766,Milpitas city, California,1,2007,66494,47.49,78.75999999999998,7.739999999999998,35644,30850,15890,2626,40309,378,233,-998,-998
06,48256,0648256,Mission Viejo city, California,1,2007,92673,38.42,75.24,14.26,46466,46207,73082,1020,9240,845,186,80134,12539
06,48354,0648354,Modesto city, California,1,2007,198456,41.3,70.59,11.85,95754,102702,149913,5915,11833,1915,740,126637,71819
06,49270,0649270,Moreno Valley city, California,1,2007,190990,49.37000000000001,67.81,5.36,94005,96985,66923,32522,7388,522,1324,85271,105719
06,49670,0649670,Mountain View city, California,1,2007,70000,45.7,82.14,13.71,36573,33427,43317,825,17416,47,86,55160,14840
06,50076,0650076,Murrieta city, California,1,2007,89885,45.28,70.07,9.64,46395,43490,66085,6419,7024,597,112,71373,18512
06,50258,0650258,Napa city, California,1,2007,71664,40.83,76.24,14.78,36730,34934,65054,187,548,729,177,-998,-998
06,51182,0651182,Newport Beach city, California,1,2007,89125,36.43,80.04,18.72,42162,46963,79202,1375,6177,185,80,84368,4757
06,52526,0652526,Norwalk city, California,1,2007,112001,46.3,73.72999999999998,8.94,56563,55438,66791,5935,17045,1060,0,36624,75377
06,53000,0653000,Oakland city, California,1,2007,358829,44.52,77.72,11.35,174113,184716,142540,113292,49908,1288,1326,271630,87199
06,53322,0653322,Oceanside city, California,1,2007,168814,42.57,75.91,13.89,81438,87376,108078,9121,13730,1031,678,111375,57439
06,53896,0653896,Ontario city, California,1,2007,156027,46.92,71.83,7.21,76527,79500,61071,13271,6403,541,52,56870,99157
06,53980,0653980,Orange city, California,1,2007,142097,43.93,72.81,9.96,71632,70465,88497,3038,14549,1310,40,86859,55238
06,54652,0654652,Oxnard city, California,1,2007,167412,45.3,72.95,11.06,87500,79912,86616,5407,18802,2833,504,52654,114758
06,55156,0655156,Palmdale city, California,1,2007,132266,41.69,65.7,7.81,66028,66238,51115,19409,5921,864,0,62561,69705
06,56000,0656000,Pasadena city, California,1,2007,136936,44.88,79.25999999999998,11.99,65791,71145,74124,15317,14250,380,0,87105,49831
06,57792,0657792,Pleasanton city, California,1,2007,69348,37.85,73.35000000000002,11.39,35646,33702,44783,2317,17241,424,0,-998,-998
06,58072,0658072,Pomona city, California,1,2007,142111,44.67,68.38,6.83,69624,72487,40423,12833,9472,974,252,40326,101785
06,59451,0659451,Rancho Cucamonga city, California,1,2007,157777,48.8,73.08,7.04,78564,79213,94972,12965,15242,1768,1019,104815,52962
06,59920,0659920,Redding city, California,1,2007,87130,41.39,80.53,16.63,40878,46252,77256,683,2333,2710,0,-998,-998
06,59962,0659962,Redlands city, California,1,2007,73539,43.54,70.84,11.89,36705,36834,50304,4285,4632,1035,117,-998,-998
06,60018,0660018,Redondo Beach city, California,1,2007,70948,41.72,76.91,9.36,33891,37057,57808,774,7863,211,99,59818,11130
06,60102,0660102,Redwood City city, California,1,2007,69559,36.31,77.02,13.99,34297,35262,54023,2731,6897,68,709,46121,23438
06,60466,0660466,Rialto city, California,1,2007,108969,48.17,66.45,7.41,55016,53953,63623,15239,3752,1466,108,39142,69827
06,60620,0660620,Richmond city, California,1,2007,97279,42.62000000000001,75.21,10.39,47100,50179,32337,26608,17330,0,64,62403,34876
06,62000,0662000,Riverside city, California,1,2007,316154,51.06,71.78999999999998,7.71,157541,158613,192183,18215,19202,2338,342,161463,154691
06,62938,0662938,Roseville city, California,1,2007,114958,46.38,76.37,13.06,55749,59209,94580,2771,8033,490,48,98025,16933
06,64000,0664000,Sacramento city, California,1,2007,451404,45.79,75.18,10.87,219274,232130,225330,62406,83891,4451,5971,340735,110669
06,64224,0664224,Salinas city, California,1,2007,140499,47.79,67.81,8.290000000000001,71175,69324,72331,2893,8728,511,88,38188,102311
06,65000,0665000,San Bernardino city, California,1,2007,203691,46.34,67.55,6.8500000000000005,102760,100931,84491,33136,9425,2259,535,87191,116500
06,65042,0665042,San Buenaventura (Ventura) city, California,1,2007,105673,40.58,73.98,11.74,52125,53548,71333,1340,2482,1341,879,-998,-998
06,66000,0666000,San Diego city, California,1,2007,1276740,48.27,77.2,10.3,649237,627503,859649,85159,189625,6526,3931,926550,350190
06,67000,0667000,San Francisco city, California,1,2007,764976,47.45,85.66,14.49,389132,375844,419636,51103,240532,2843,2956,658062,106914
06,68000,0668000,San Jose city, California,1,2007,922389,45.39,75.53,9.56,474261,448128,471129,28054,276681,5565,4466,621130,301259
06,68084,0668084,San Leandro city, California,1,2007,96186,43.97,76.62,11.84,47621,48565,48418,12393,27220,634,212,71901,24285
06,68196,0668196,San Marcos city, California,1,2007,75217,47.95,69.46,8.4,37510,37707,57045,2138,3769,370,369,-998,-998
06,68252,0668252,San Mateo city, California,1,2007,91461,40.56,79.45,15.87,42826,48635,59878,2346,20731,273,705,73774,17687
06,69000,0669000,Santa Ana city, California,1,2007,327780,50.53,68.75,6.02,173381,154399,137413,3446,30417,741,1407,66942,260838
06,69070,0669070,Santa Barbara city, California,1,2007,89959,46.26,81.31,13.61,45704,44255,69036,1476,3537,257,58,-998,-998
06,69084,0669084,Santa Clara city, California,1,2007,105591,50.53,78.3,10.17,52131,53460,47738,1928,42541,441,1340,87486,18105
06,69088,0669088,Santa Clarita city, California,1,2007,177740,42.68,72.00999999999998,8.12,90584,87156,113396,4715,11192,879,565,120085,57655
06,69196,0669196,Santa Maria city, California,1,2007,86160,44.25,67.0,10.16,42391,43769,64188,886,3527,291,151,-998,-998
06,70000,0670000,Santa Monica city, California,1,2007,86857,47.09,85.28,11.46,43206,43651,67989,1747,9814,193,86,77364,9493
06,70098,0670098,Santa Rosa city, California,1,2007,147516,41.75,78.14999999999998,13.84,73440,74076,108978,2300,7944,1358,70,113724,33792
06,72016,0672016,Simi Valley city, California,1,2007,127053,42.49,73.50999999999998,8.92,63679,63374,92009,2047,8678,607,0,97201,29852
06,73080,0673080,South Gate city, California,1,2007,104031,48.83,68.4,6.08,52074,51957,57459,301,479,652,0,2917,101114
06,75000,0675000,Stockton city, California,1,2007,295070,45.88,70.00999999999999,10.24,145846,149224,125419,36058,63296,2278,1223,187051,108019
06,77000,0677000,Sunnyvale city, California,1,2007,135548,47.97,78.92,9.99,71720,63828,62117,3692,53895,488,211,116813,18735
06,78120,0678120,Temecula city, California,1,2007,93743,49.57,69.34,7.32,45942,47801,68288,2133,8674,1039,354,-998,-998
06,78582,0678582,Thousand Oaks city, California,1,2007,128519,38.17,74.8,12.46,62193,66326,106818,1276,10015,389,130,113489,15030
06,80000,0680000,Torrance city, California,1,2007,143628,39.82,77.64999999999998,15.24,69053,74575,77555,3707,42170,131,705,120634,22994
06,80238,0680238,Tracy city, California,1,2007,82383,48.41,68.97999999999999,5.48,40546,41837,38295,7169,10918,694,163,49327,33056
06,80812,0680812,Turlock city, California,1,2007,69330,48.64,72.78999999999998,8.799999999999997,33266,36064,50769,2114,3781,686,204,-998,-998
06,80854,0680854,Tustin city, California,1,2007,63524,44.81,74.66000000000003,10.23,31027,32497,38647,829,12040,844,0,39078,24446
06,81204,0681204,Union City city, California,1,2007,73212,39.47,74.39,11.83,37879,35333,23914,4587,34020,74,470,-998,-998
06,81344,0681344,Upland city, California,1,2007,78260,43.96,74.11,10.26,38223,40037,46124,4987,7797,177,120,51216,27044
06,81554,0681554,Vacaville city, California,1,2007,93795,44.94000000000001,75.4,9.85,50775,43020,65685,10016,5884,471,1095,-998,-998
06,81666,0681666,Vallejo city, California,1,2007,106608,40.63,77.99000000000002,12.82,50404,56204,38225,22485,26335,1455,1487,85880,20728
06,82590,0682590,Victorville city, California,1,2007,97534,46.86,66.13,7.439999999999999,49723,47811,62840,14763,3103,1474,138,54464,43070
06,82954,0682954,Visalia city, California,1,2007,115899,40.88,69.3,9.96,56692,59207,94496,2363,5114,1396,0,-998,-998
06,82996,0682996,Vista city, California,1,2007,97977,47.32,73.64,9.89,51118,46859,62149,3980,3468,237,299,51922,46055
06,84200,0684200,West Covina city, California,1,2007,103154,40.72,74.7,11.92,48470,54684,37534,3317,25335,120,71,48509,54645
06,84550,0684550,Westminster city, California,1,2007,91994,38.04,76.4,15.97,45751,46243,38555,1817,47463,169,0,-998,-998
06,85292,0685292,Whittier city, California,1,2007,82755,45.1,72.13000000000002,11.05,40756,41999,47558,826,2219,1196,224,29229,53526
06,86832,0686832,Yorba Linda city, California,0,2007,57550,36.47,75.87,10.72,29248,28302,44176,867,8144,845,64,-998,-998
08,03455,0803455,Arvada city, Colorado,1,2007,108506,38.57,76.75,11.86,51637,56869,96116,865,2689,645,0,-998,-998
08,04000,0804000,Aurora city, Colorado,1,2007,310413,44.25,72.09,8.74,154567,155846,214809,46962,15073,1541,366,225768,84645
08,07850,0807850,Boulder city, Colorado,1,2007,92569,59.61,87.51,7.649999999999999,49285,43284,84506,250,3516,85,0,86073,6496
08,12815,0812815,Centennial city, Colorado,1,2007,102175,38.12,74.13,10.88,49204,52971,87285,4075,4790,552,0,-998,-998
08,16000,0816000,Colorado Springs city, Colorado,1,2007,389490,44.4,75.38,10.07,191480,198010,303605,26302,11446,2692,742,332945,56545
08,20000,0820000,Denver city, Colorado,1,2007,588349,45.22,75.56,10.41,298864,289485,449435,57923,19860,6119,581,386117,202232
08,27425,0827425,Fort Collins city, Colorado,1,2007,135717,53.43,80.54,9.2,67940,67777,119720,2301,4106,173,0,124233,11484
08,32155,0832155,Greeley city, Colorado,1,2007,90005,51.03,78.75,10.8,45014,44991,70852,568,1675,806,381,-998,-998
08,36410,0836410,Highlands Ranch CDP, Colorado,0,2007,94418,45.03,67.11,4.1099999999999985,45802,48616,84414,1693,4439,329,0,-998,-998
08,43000,0843000,Lakewood city, Colorado,1,2007,137390,40.29,80.47,15.36,69377,68013,115556,3127,5576,1316,120,112132,25258
08,45970,0845970,Longmont city, Colorado,1,2007,87326,42.06,74.03999999999998,10.2,42738,44588,72147,463,2901,257,72,-998,-998
08,62000,0862000,Pueblo city, Colorado,1,2007,102390,40.24,76.42999999999998,16.85,47706,54684,79584,2595,739,2656,100,-998,-998
08,77290,0877290,Thornton city, Colorado,1,2007,110594,44.93,70.00999999999999,5.98,55920,54674,88163,2026,5266,1114,0,80127,30467
08,83835,0883835,Westminster city, Colorado,1,2007,106520,44.63,73.48,6.98,52627,53893,87678,1064,4467,425,120,-998,-998
09,08000,0908000,Bridgeport city, Connecticut,1,2007,130973,44.78,73.61,9.76,65194,65779,66638,40268,4469,63,0,85528,45445
09,18430,0918430,Danbury city, Connecticut,1,2007,76657,43.31,81.26,11.64,36957,39700,58318,5709,5067,97,0,59216,17441
09,37000,0937000,Hartford city, Connecticut,1,2007,117249,48.01000000000001,72.98,8.38,55251,61998,30699,43627,2429,243,0,65369,51880
09,50370,0950370,New Britain city, Connecticut,1,2007,64115,41.71,79.60000000000002,15.52,31495,32620,49050,7812,1785,0,38,50106,14009
09,52000,0952000,New Haven city, Connecticut,1,2007,123475,56.00000000000001,79.14,9.11,59732,63743,58842,42888,6538,184,0,93342,30133
09,55990,0955990,Norwalk city, Connecticut,1,2007,81137,42.63,77.8,11.21,38683,42454,58392,12915,2797,696,0,62423,18714
09,73000,0973000,Stamford city, Connecticut,1,2007,118200,42.41,78.01,12.33,60031,58169,70764,17108,7144,169,0,92346,25854
09,80000,0980000,Waterbury city, Connecticut,1,2007,116502,38.67,70.72,13.45,53901,62601,72078,23585,3137,361,415,83938,32564
